Taken by Alex and Dennis 2/20/15

AccelX, AccelY, AccelZ, Roll, Pitch, Heading
-17.730, -5.845, -1.922, -18.145, -109.137, 0.000
-10.277, 3.491, 0.039, 18.762, -71.237, 0.000
-1.804, 2.314, 0.471, 51.140, -37.380, 0.000
-8.473, -11.258, -1.451, -52.636, -143.261, 0.000
-15.181, 2.667, -4.472, 9.567, -108.932, 0.000
-2.432, 0.549, 1.059, 11.697, -63.870, 0.000
-17.770, -10.591, -4.903, -29.880, -123.297, 0.000
-17.848, 10.199, -1.530, 29.655, -120.020, 0.000
-11.415, -8.787, -3.334, -36.460, -129.465, 0.000
-20.006, 1.961, -7.414, 5.252, -110.974, 0.000
-9.218, 0.157, -0.745, 0.972, -94.723, 0.000
-20.006, -5.452, -7.296, -14.362, -114.480, 0.000
-13.376, 3.609, -1.922, 14.952, -106.997, 0.000
-20.006, -5.845, -7.022, -15.412, -114.545, 0.000
-15.259, 5.806, -4.668, 19.992, -116.021, 0.000
-20.006, -4.903, -10.199, -12.318, -119.495, 0.000
-19.613, -2.001, -2.589, -5.774, -99.471, 0.000
-20.006, 2.746, -8.865, 7.152, -114.887, 0.000
-20.006, -5.021, -1.098, -14.069, -104.409, 0.000
-20.006, 5.139, -7.845, 13.449, -115.117, 0.000
-20.006, -12.199, -6.041, -30.275, -124.234, 0.000
-20.006, 4.668, -5.374, 12.699, -109.586, 0.000
-20.006, -18.397, -8.002, -40.492, -135.081, 0.000
-20.006, 7.688, -4.158, 20.620, -113.601, 0.000
-20.006, -5.570, -12.278, -13.350, -123.977, 0.000
-20.006, 11.454, -1.530, 29.721, -120.012, 0.000
-20.006, -0.078, -8.316, -0.207, -112.573, 0.000
-20.006, -12.592, -8.394, -30.130, -127.106, 0.000
-20.006, 4.433, -6.825, 11.843, -112.137, 0.000
-20.006, -10.003, -7.845, -24.961, -122.434, 0.000
-20.006, 8.002, -5.649, 21.054, -116.087, 0.000
-20.006, -4.080, -9.885, -10.360, -118.126, 0.000
-20.006, -3.491, -4.668, -9.645, -106.245, 0.000
-20.006, 5.531, -8.944, 14.165, -117.728, 0.000
-20.006, -10.317, -9.101, -25.145, -124.515, 0.000
-20.006, 5.139, -5.060, 13.983, -109.824, 0.000
-20.006, -4.119, -11.376, -10.147, -121.164, 0.000
-20.006, -6.825, -6.159, -18.060, -114.680, 0.000
-20.006, 6.708, -6.865, 17.596, -115.630, 0.000
-20.006, -9.336, -8.277, -23.327, -121.950, 0.000
-20.006, 7.963, -7.335, 20.491, -118.422, 0.000
-20.006, -13.062, -12.003, -29.244, -131.565, 0.000
-20.006, 2.236, -4.119, 6.247, -103.184, 0.000
-20.006, 1.138, -11.258, 2.837, -119.493, 0.000
-20.006, -10.670, -7.257, -26.628, -122.822, 0.000
-20.006, 3.923, -8.473, 10.235, -115.019, 0.000
-20.006, -11.729, -8.120, -28.512, -125.491, 0.000
-20.006, 3.177, -5.884, 8.664, -108.483, 0.000
-20.006, -6.394, -10.787, -15.712, -122.080, 0.000
-20.006, -8.512, -8.944, -21.228, -121.682, 0.000
-20.006, 11.140, -7.688, 27.465, -124.082, 0.000
-20.006, -13.062, -10.944, -29.805, -130.425, 0.000
-20.006, 8.669, -5.413, 22.699, -117.061, 0.000
-20.006, -8.394, -8.159, -21.233, -120.334, 0.000
-16.750, 3.648, -2.824, 12.121, -105.400, 0.000
-20.006, -9.846, -5.845, -25.286, -119.784, 0.000
-14.828, 9.807, -0.941, 33.427, -123.601, 0.000
-10.513, -11.611, -2.432, -47.098, -138.453, 0.000
-19.809, 7.061, -4.315, 19.202, -112.671, 0.000
-4.080, 1.530, 4.982, 13.365, -38.054, 0.000
-8.865, -8.473, 0.667, -43.623, -46.208, 0.000
-17.260, -3.766, -2.393, -12.195, -104.494, 0.000
-5.845, 8.434, 4.825, 48.056, -31.029, 0.000
0.078, -6.865, 6.355, -47.207, 0.481, 0.000
-9.885, -9.767, -1.255, -44.428, -134.892, 0.000
-16.044, 5.531, -1.098, 18.980, -109.365, 0.000
-2.236, 9.297, 3.020, 67.990, -12.884, 0.000
2.432, -4.707, 3.452, -48.106, 22.619, 0.000
-5.531, -10.670, -1.059, -62.175, -152.713, 0.000
-13.886, -0.981, -3.138, -3.941, -103.320, 0.000
-6.708, 9.650, -1.020, 54.889, -145.345, 0.000
2.942, 6.080, 2.589, 57.196, 23.998, 0.000
5.845, -3.373, 2.981, -27.210, 52.394, 0.000
-0.785, -10.591, -0.667, -84.447, -175.772, 0.000
-10.042, -6.669, -2.197, -32.972, -124.960, 0.000
-11.572, 2.707, -2.471, 12.884, -107.574, 0.000
-4.786, 8.787, 0.706, 61.166, -28.497, 0.000
0.981, 9.571, 1.412, 79.817, 5.788, 0.000
3.766, 8.316, 2.667, 60.973, 23.325, 0.000
6.002, 7.139, 3.138, 46.510, 37.582, 0.000
7.257, 6.002, 3.256, 37.037, 46.745, 0.000
8.316, 3.923, 3.530, 23.470, 57.601, 0.000
8.826, 1.726, 3.570, 10.276, 65.808, 0.000
9.140, -1.530, 3.060, -9.019, 69.480, 0.000
8.591, -4.276, 2.471, -25.563, 60.107, 0.000
7.532, -6.237, 1.922, -38.744, 49.089, 0.000
6.041, -7.688, 1.648, -50.840, 37.534, 0.000
3.766, -9.022, 1.138, -66.442, 22.495, 0.000
0.706, -10.081, 0.078, -85.969, 4.006, 0.000
-2.432, -9.807, -0.745, -75.459, -166.110, 0.000
-6.669, -7.885, -1.648, -48.938, -140.379, 0.000
-9.807, -3.883, -2.667, -20.913, -115.660, 0.000
-10.787, 3.530, -1.844, 17.879, -110.265, 0.000
-4.393, 10.120, 0.824, 66.170, -23.397, 0.000
3.883, 8.394, 3.295, 58.755, 23.298, 0.000
7.532, -1.334, 2.275, -9.621, 70.702, 0.000
3.570, -7.414, 1.883, -61.438, 25.017, 0.000
-3.570, -10.238, -0.941, -70.172, -160.853, 0.000
-10.238, -6.433, -2.393, -31.461, -123.838, 0.000
-10.317, 0.628, -1.334, 3.453, -98.131, 0.000
-7.414, 6.198, -0.392, 39.856, -129.951, 0.000
-4.943, 8.630, 0.353, 60.136, -29.780, 0.000
-1.373, 9.807, 1.334, 78.956, -7.898, 0.000
1.608, 9.650, 2.157, 74.418, 9.238, 0.000
3.805, 8.394, 2.589, 61.266, 23.419, 0.000
4.315, 8.238, 2.550, 58.683, 26.583, 0.000
2.118, 10.081, 2.550, 71.799, 11.514, 0.000
3.452, 9.061, 2.432, 65.014, 20.200, 0.000
3.334, 9.022, 2.354, 65.660, 19.677, 0.000
3.413, 9.297, 2.393, 65.852, 19.570, 0.000
3.530, 9.257, 2.354, 65.376, 20.284, 0.000
3.060, 8.591, 2.314, 65.935, 18.978, 0.000
3.138, 9.336, 2.354, 67.209, 18.053, 0.000
3.334, 9.375, 2.354, 66.475, 19.032, 0.000
3.373, 9.101, 2.236, 66.024, 19.798, 0.000
3.413, 9.297, 2.393, 65.852, 19.570, 0.000
3.177, 9.257, 2.197, 67.351, 18.467, 0.000
3.570, 9.179, 2.471, 64.686, 20.582, 0.000
3.060, 9.454, 2.354, 67.788, 17.436, 0.000
3.373, 9.101, 2.275, 65.910, 19.780, 0.000
3.256, 9.179, 2.432, 66.119, 18.925, 0.000
3.609, 8.983, 2.275, 64.596, 21.278, 0.000
3.609, 9.061, 2.354, 64.570, 21.081, 0.000
3.334, 9.493, 2.275, 66.964, 18.858, 0.000
3.177, 9.375, 2.393, 67.010, 18.179, 0.000
3.334, 9.532, 2.393, 66.706, 18.740, 0.000
3.060, 9.650, 2.432, 67.950, 17.090, 0.000
3.413, 9.140, 2.197, 66.056, 19.954, 0.000
3.177, 9.257, 2.393, 66.749, 18.382, 0.000
3.295, 9.218, 2.314, 66.404, 19.121, 0.000
3.256, 9.297, 2.314, 66.748, 18.770, 0.000
3.256, 9.336, 2.354, 66.717, 18.683, 0.000
3.373, 9.297, 2.314, 66.248, 19.398, 0.000
3.413, 9.179, 2.354, 65.694, 19.806, 0.000
3.413, 9.101, 2.314, 65.625, 19.973, 0.000
3.413, 9.218, 2.432, 65.553, 19.696, 0.000
3.491, 9.218, 2.275, 65.675, 20.188, 0.000
3.452, 9.179, 2.471, 65.179, 19.958, 0.000
3.452, 9.179, 2.471, 65.179, 19.958, 0.000
3.413, 9.179, 2.275, 65.923, 19.843, 0.000
3.570, 9.297, 2.393, 65.191, 20.397, 0.000
3.491, 9.179, 2.314, 65.472, 20.244, 0.000
3.452, 9.179, 2.275, 65.753, 20.053, 0.000
3.491, 9.218, 2.314, 65.564, 20.169, 0.000
3.452, 9.179, 2.511, 65.061, 19.938, 0.000
3.413, 9.218, 2.275, 66.014, 19.770, 0.000
3.413, 9.179, 2.432, 65.461, 19.768, 0.000
3.491, 9.218, 2.432, 65.224, 20.112, 0.000
3.373, 9.218, 2.393, 65.836, 19.505, 0.000
3.452, 9.257, 2.471, 65.364, 19.812, 0.000
3.530, 9.218, 2.314, 65.395, 20.378, 0.000
3.923, 8.551, 2.197, 62.267, 23.955, 0.000
3.609, 9.218, 2.432, 64.728, 20.733, 0.000
3.491, 9.336, 2.354, 65.725, 19.931, 0.000
3.570, 9.257, 2.314, 65.319, 20.510, 0.000
3.373, 9.218, 2.236, 66.297, 19.578, 0.000
3.334, 9.257, 2.157, 66.781, 19.329, 0.000
3.177, 9.218, 2.471, 66.411, 18.414, 0.000
3.609, 9.140, 2.275, 64.978, 20.965, 0.000
3.491, 9.257, 2.511, 65.085, 20.000, 0.000
3.491, 9.101, 2.432, 64.943, 20.335, 0.000
3.452, 9.179, 2.550, 64.942, 19.918, 0.000
3.413, 9.179, 2.432, 65.461, 19.768, 0.000
3.491, 9.218, 2.197, 65.894, 20.224, 0.000
3.491, 9.179, 2.314, 65.472, 20.244, 0.000
3.452, 9.218, 2.393, 65.504, 19.923, 0.000
3.452, 9.179, 2.314, 65.640, 20.035, 0.000
3.452, 9.218, 2.471, 65.272, 19.885, 0.000
3.491, 9.179, 2.432, 65.131, 20.186, 0.000
3.373, 9.179, 2.275, 66.093, 19.633, 0.000
3.491, 9.218, 2.314, 65.564, 20.169, 0.000
3.373, 9.218, 2.314, 66.068, 19.542, 0.000
3.373, 9.179, 2.667, 64.896, 19.439, 0.000
2.824, 9.532, 2.785, 67.407, 15.876, 0.000
3.648, 9.140, 2.275, 64.808, 21.172, 0.000
3.491, 9.218, 2.314, 65.564, 20.169, 0.000
3.491, 9.101, 2.393, 65.058, 20.355, 0.000
3.491, 9.179, 2.393, 65.245, 20.206, 0.000
3.491, 9.101, 2.197, 65.618, 20.451, 0.000
3.452, 9.179, 2.393, 65.412, 19.997, 0.000
3.491, 9.179, 2.432, 65.131, 20.186, 0.000
3.452, 9.179, 2.393, 65.412, 19.997, 0.000
3.452, 9.218, 2.314, 65.732, 19.961, 0.000
3.373, 9.218, 2.275, 66.183, 19.560, 0.000
3.452, 9.179, 2.354, 65.527, 20.016, 0.000
3.452, 9.140, 2.393, 65.319, 20.071, 0.000
3.413, 9.257, 2.354, 65.877, 19.661, 0.000
3.452, 9.179, 2.314, 65.640, 20.035, 0.000
3.413, 9.179, 2.314, 65.809, 19.825, 0.000
3.452, 9.179, 2.314, 65.640, 20.035, 0.000
3.413, 9.218, 2.314, 65.900, 19.752, 0.000
3.452, 9.218, 2.393, 65.504, 19.923, 0.000
3.491, 9.140, 2.393, 65.152, 20.280, 0.000
3.491, 9.218, 2.393, 65.338, 20.132, 0.000
3.413, 9.257, 2.393, 65.761, 19.642, 0.000
3.413, 9.179, 2.275, 65.923, 19.843, 0.000
3.452, 9.179, 2.393, 65.412, 19.997, 0.000
3.452, 9.101, 2.393, 65.225, 20.145, 0.000
3.452, 9.179, 2.393, 65.412, 19.997, 0.000
3.491, 9.179, 2.354, 65.359, 20.225, 0.000
3.413, 9.179, 2.393, 65.578, 19.787, 0.000
3.491, 9.257, 2.393, 65.430, 20.058, 0.000
3.334, 9.218, 2.314, 66.236, 19.332, 0.000
3.452, 9.101, 2.354, 65.341, 20.165, 0.000
3.413, 9.179, 2.275, 65.923, 19.843, 0.000
3.413, 9.179, 2.314, 65.809, 19.825, 0.000
3.373, 9.257, 2.393, 65.926, 19.433, 0.000
3.373, 9.297, 2.393, 66.017, 19.362, 0.000
3.491, 9.336, 2.432, 65.499, 19.894, 0.000
3.530, 9.022, 2.432, 64.584, 20.697, 0.000
3.413, 9.140, 2.236, 65.944, 19.935, 0.000
3.452, 9.336, 2.354, 65.891, 19.724, 0.000
3.256, 9.846, 2.314, 67.917, 17.844, 0.000
3.687, 9.650, 2.393, 65.510, 20.349, 0.000
4.315, 8.708, 2.314, 60.652, 25.588, 0.000
3.452, 9.336, 2.354, 65.891, 19.724, 0.000
3.334, 9.375, 2.314, 66.591, 19.049, 0.000
3.570, 8.748, 2.707, 62.882, 21.298, 0.000
3.295, 9.218, 2.393, 66.166, 19.085, 0.000
3.373, 9.336, 2.314, 66.337, 19.327, 0.000
3.491, 9.218, 2.432, 65.224, 20.112, 0.000
3.530, 9.257, 2.275, 65.597, 20.321, 0.000
3.373, 9.218, 2.275, 66.183, 19.560, 0.000
3.099, 9.336, 1.883, 68.774, 18.024, 0.000
3.491, 9.140, 2.314, 65.379, 20.319, 0.000
3.727, 9.611, 2.393, 65.259, 20.620, 0.000
3.570, 9.179, 2.314, 65.134, 20.661, 0.000
3.530, 9.218, 2.393, 65.172, 20.339, 0.000
3.491, 9.218, 2.393, 65.338, 20.132, 0.000
3.805, 9.414, 2.707, 63.619, 21.228, 0.000
3.452, 9.179, 2.393, 65.412, 19.997, 0.000
3.491, 9.179, 2.432, 65.131, 20.186, 0.000
3.530, 9.179, 2.236, 65.522, 20.490, 0.000
3.413, 9.140, 2.432, 65.368, 19.841, 0.000
3.530, 9.414, 2.236, 66.064, 20.045, 0.000
3.530, 9.101, 2.785, 63.705, 20.352, 0.000
3.413, 9.101, 2.393, 65.393, 19.934, 0.000
3.491, 9.179, 2.354, 65.359, 20.225, 0.000
3.883, 8.787, 3.020, 60.755, 22.683, 0.000
3.413, 9.179, 2.354, 65.694, 19.806, 0.000
3.452, 9.179, 2.471, 65.179, 19.958, 0.000
3.452, 9.218, 2.354, 65.619, 19.942, 0.000
3.413, 9.140, 2.432, 65.368, 19.841, 0.000
3.413, 9.179, 2.275, 65.923, 19.843, 0.000
3.452, 9.218, 2.393, 65.504, 19.923, 0.000
3.452, 9.257, 2.550, 65.129, 19.773, 0.000
3.491, 9.218, 2.432, 65.224, 20.112, 0.000
3.491, 9.257, 2.471, 65.201, 20.020, 0.000
3.452, 9.257, 2.314, 65.823, 19.887, 0.000
3.530, 9.179, 2.393, 65.079, 20.414, 0.000
3.530, 9.336, 2.275, 65.778, 20.173, 0.000
4.354, 9.493, 2.942, 61.033, 23.659, 0.000
3.962, 9.101, 2.314, 63.244, 22.876, 0.000
3.844, 9.179, 2.314, 63.949, 22.102, 0.000
3.805, 9.061, 2.354, 63.722, 22.118, 0.000
2.942, 8.904, 2.040, 68.098, 17.851, 0.000
4.001, 9.297, 2.275, 63.660, 22.687, 0.000
4.276, 8.316, 2.197, 59.970, 26.432, 0.000
3.805, 8.473, 2.511, 61.719, 23.295, 0.000
3.844, 9.061, 2.393, 63.448, 22.303, 0.000
3.687, 8.904, 2.275, 64.053, 21.861, 0.000
3.727, 8.983, 2.511, 63.426, 21.779, 0.000
3.805, 8.983, 2.471, 63.203, 22.215, 0.000
3.570, 9.101, 2.471, 64.496, 20.733, 0.000
3.609, 9.140, 2.314, 64.870, 20.945, 0.000
3.530, 9.140, 2.314, 65.209, 20.528, 0.000
3.805, 9.257, 1.961, 65.184, 21.905, 0.000
3.530, 9.179, 2.157, 65.737, 20.527, 0.000
3.962, 9.061, 2.824, 61.766, 22.657, 0.000
5.060, 9.375, 2.942, 58.022, 27.248, 0.000
3.727, 9.101, 2.236, 64.474, 21.686, 0.000
3.609, 8.787, 1.765, 65.429, 21.933, 0.000
3.687, 9.140, 1.922, 65.537, 21.544, 0.000
3.962, 9.179, 2.275, 63.539, 22.731, 0.000
2.903, 9.140, 1.334, 70.735, 17.446, 0.000
3.138, 8.159, 2.118, 65.107, 20.419, 0.000
4.158, 8.708, 2.628, 60.540, 24.566, 0.000
3.687, 8.904, 2.040, 64.675, 21.981, 0.000
3.687, 8.983, 2.746, 62.897, 21.432, 0.000
3.491, 8.551, 1.844, 65.218, 21.756, 0.000
4.080, 9.179, 2.550, 62.341, 23.182, 0.000
3.530, 9.101, 1.922, 66.169, 20.785, 0.000
3.923, 9.101, 2.275, 63.513, 22.693, 0.000
3.883, 9.022, 2.157, 63.784, 22.716, 0.000
4.158, 8.708, 2.746, 60.222, 24.483, 0.000
3.452, 8.630, 2.040, 65.080, 21.270, 0.000
3.570, 8.630, 2.432, 63.411, 21.709, 0.000
3.609, 9.140, 2.236, 65.086, 20.984, 0.000
3.648, 9.140, 2.236, 64.914, 21.192, 0.000
3.687, 9.101, 2.040, 65.154, 21.572, 0.000
3.609, 9.140, 2.236, 65.086, 20.984, 0.000
3.766, 9.061, 2.079, 64.606, 22.051, 0.000
3.648, 9.140, 2.157, 65.122, 21.229, 0.000
3.648, 9.061, 2.118, 65.036, 21.407, 0.000
3.727, 9.179, 2.157, 64.868, 21.565, 0.000
3.491, 9.218, 2.236, 65.785, 20.206, 0.000
3.413, 8.551, 1.412, 66.641, 21.492, 0.000
3.727, 8.983, 2.589, 63.200, 21.733, 0.000
3.373, 9.179, 2.275, 66.093, 19.633, 0.000
4.001, 9.140, 3.138, 60.910, 22.492, 0.000
4.629, 8.316, 2.275, 58.193, 28.230, 0.000
3.217, 9.257, 2.157, 67.297, 18.695, 0.000
3.530, 8.865, 2.354, 64.424, 21.052, 0.000
3.099, 8.865, 1.687, 68.298, 18.952, 0.000
3.805, 9.964, 1.451, 67.769, 20.702, 0.000
2.746, 8.787, 1.804, 69.497, 17.020, 0.000
3.256, 9.375, 2.550, 66.198, 18.526, 0.000
3.020, 9.179, 3.060, 64.902, 17.337, 0.000
4.354, 6.904, 4.786, 46.858, 27.399, 0.000
3.609, 8.826, 2.628, 63.168, 21.399, 0.000
3.609, 9.140, 2.314, 64.870, 20.945, 0.000
3.648, 9.140, 2.354, 64.592, 21.133, 0.000
3.687, 9.140, 2.314, 64.531, 21.360, 0.000
3.648, 9.140, 2.236, 64.914, 21.192, 0.000
3.727, 9.140, 2.354, 64.255, 21.546, 0.000
3.648, 9.140, 2.354, 64.592, 21.133, 0.000
3.687, 9.101, 2.275, 64.541, 21.459, 0.000
3.805, 9.101, 2.236, 64.129, 22.099, 0.000
3.727, 8.944, 2.275, 63.979, 21.989, 0.000
3.923, 9.101, 2.354, 63.313, 22.651, 0.000
3.883, 9.179, 2.275, 63.880, 22.326, 0.000
4.158, 9.140, 2.354, 62.401, 23.777, 0.000
4.315, 8.865, 2.589, 60.420, 25.042, 0.000
3.530, 9.140, 1.961, 66.161, 20.690, 0.000
3.687, 9.101, 2.197, 64.750, 21.498, 0.000
3.687, 8.983, 2.354, 64.035, 21.657, 0.000
3.727, 9.140, 2.236, 64.570, 21.606, 0.000
3.962, 9.336, 2.864, 62.363, 22.083, 0.000
3.452, 13.533, -5.452, 64.506, 166.689, 0.000
3.217, 11.886, 1.765, 72.845, 14.986, 0.000
3.570, 8.983, 2.393, 64.434, 21.006, 0.000
3.609, 8.512, 2.628, 62.324, 22.053, 0.000
3.609, 9.061, 2.314, 64.680, 21.101, 0.000
3.687, 9.140, 2.275, 64.637, 21.380, 0.000
2.589, 9.061, 1.491, 71.753, 15.744, 0.000
3.805, 8.944, 2.040, 64.233, 22.528, 0.000
3.844, 8.983, 2.157, 63.861, 22.593, 0.000
3.805, 8.983, 2.001, 64.426, 22.463, 0.000
3.844, 9.101, 2.079, 64.348, 22.382, 0.000
3.687, 9.061, 2.157, 64.758, 21.597, 0.000
3.727, 9.061, 2.040, 64.881, 21.861, 0.000
3.883, 9.140, 2.314, 63.682, 22.386, 0.000
4.315, 9.179, 2.942, 60.362, 24.116, 0.000
4.080, 9.611, 3.295, 61.381, 21.878, 0.000
2.275, 14.278, -3.962, 72.257, 171.271, 0.000
3.530, 9.297, 1.844, 66.809, 20.430, 0.000
3.295, 7.963, 2.157, 63.683, 21.771, 0.000
3.883, 7.688, 2.432, 59.206, 25.715, 0.000
3.413, 9.101, 1.648, 67.393, 20.254, 0.000
8.669, 19.378, -1.138, 65.715, 155.934, 0.000
4.590, 9.257, -1.216, 62.848, 153.824, 0.000
1.844, 8.002, -12.553, 32.241, 172.940, 0.000
4.472, 8.316, -3.530, 55.584, 153.666, 0.000
4.550, 7.610, -3.060, 54.226, 150.980, 0.000
3.844, 6.551, -2.393, 55.347, 151.136, 0.000
4.472, 5.649, -2.118, 48.782, 143.452, 0.000
4.943, 8.238, -2.550, 55.975, 150.180, 0.000
4.903, 8.355, -3.334, 54.637, 151.407, 0.000
0.471, -0.078, -3.334, -1.335, 171.966, 0.000
5.217, 2.785, -4.393, 22.212, 134.916, 0.000
3.687, -0.549, -6.512, -4.197, 150.566, 0.000
4.629, 0.039, -8.904, 0.224, 152.534, 0.000
0.235, -12.749, 0.941, -85.647, 1.055, 0.000
3.687, -3.687, -2.589, -39.297, 140.703, 0.000
-19.574, 6.669, -15.181, 15.067, -130.267, 0.000
6.472, -6.002, -2.942, -40.170, 135.921, 0.000
6.708, -0.353, -0.902, -2.986, 98.219, 0.000
5.335, -3.138, -3.687, -25.822, 132.227, 0.000
9.414, -4.943, -1.726, -27.312, 119.078, 0.000
11.415, -7.492, -6.747, -29.468, 131.453, 0.000
10.787, -5.296, -2.001, -25.766, 117.689, 0.000
12.827, -5.845, -2.314, -24.152, 116.109, 0.000
3.334, -5.452, 3.648, -47.810, 26.942, 0.000
8.551, -7.728, 2.354, -41.065, 46.630, 0.000
4.511, -7.492, 1.961, -56.713, 30.219, 0.000
8.081, -2.628, 6.512, -14.211, 49.010, 0.000
7.335, -10.866, -11.768, -38.081, 155.394, 0.000
7.453, -4.393, 8.473, -21.272, 37.986, 0.000
6.904, -7.022, 5.688, -38.130, 37.381, 0.000
3.413, -3.060, 5.060, -26.625, 29.990, 0.000
3.687, -14.043, 9.022, -55.238, 12.457, 0.000
0.471, -1.255, 11.023, -6.491, 2.430, 0.000
0.745, -6.080, 10.787, -29.349, 3.444, 0.000
1.138, -4.040, 6.237, -32.509, 8.703, 0.000
2.393, -8.865, 7.610, -48.018, 11.574, 0.000
1.334, -8.434, 4.550, -60.654, 7.923, 0.000
0.510, -10.277, 4.982, -64.022, 2.557, 0.000
-0.196, -8.159, 2.275, -74.364, -1.326, 0.000
0.000, -10.120, 2.314, -77.119, 0.000, 0.000
0.235, -9.414, 3.727, -68.366, 1.332, 0.000
0.118, -9.297, 3.883, -67.319, 0.669, 0.000
0.275, -9.414, 4.040, -66.725, 1.535, 0.000
1.177, -9.375, 4.315, -64.496, 6.505, 0.000
-1.412, -7.335, 4.668, -56.382, -9.225, 0.000
-2.079, -7.845, 6.041, -50.843, -11.858, 0.000
-2.981, -7.963, 7.061, -46.095, -15.649, 0.000
-2.550, -6.159, 7.414, -38.151, -14.818, 0.000
-3.256, -4.040, 8.159, -24.699, -19.677, 0.000
-2.393, -4.276, 7.532, -28.416, -15.445, 0.000
-3.570, -2.981, 5.256, -25.136, -30.571, 0.000
-5.492, -4.433, 12.239, -18.285, -22.875, 0.000
-2.746, -5.609, 13.965, -21.511, -10.340, 0.000
-2.354, -4.393, 9.061, -25.140, -13.155, 0.000
0.706, -5.531, 9.532, -30.056, 3.666, 0.000
-0.745, -5.884, 8.983, -33.136, -3.970, 0.000
3.020, -5.845, 8.983, -31.663, 15.740, 0.000
3.060, -5.452, 9.493, -28.665, 15.615, 0.000
2.079, -5.374, 8.277, -32.200, 11.897, 0.000
1.804, -5.374, 8.669, -31.254, 10.032, 0.000
1.687, -5.178, 7.963, -32.462, 10.070, 0.000
1.844, -5.962, 8.394, -34.751, 10.152, 0.000
2.824, -4.825, 8.551, -28.180, 16.048, 0.000
2.667, -4.393, 10.120, -22.771, 13.591, 0.000
1.216, -5.884, 9.454, -31.688, 6.232, 0.000
3.805, -2.903, 7.610, -18.838, 25.040, 0.000
1.844, -3.844, 9.846, -20.995, 9.894, 0.000
1.804, -3.727, 9.257, -21.559, 10.249, 0.000
2.001, -3.766, 9.885, -20.475, 10.709, 0.000
2.157, -3.609, 10.003, -19.426, 11.469, 0.000
1.491, -4.080, 8.708, -24.785, 8.811, 0.000
1.804, -3.020, 9.257, -17.757, 10.498, 0.000
2.785, -4.825, 12.199, -21.086, 11.986, 0.000
0.314, -4.001, 10.317, -21.189, 1.624, 0.000
1.059, -3.766, 11.062, -18.720, 5.179, 0.000
2.236, -3.413, 9.571, -19.147, 12.409, 0.000
1.961, -4.354, 9.375, -24.446, 10.744, 0.000
1.844, -3.217, 8.944, -19.404, 10.978, 0.000
1.412, -4.276, 9.375, -24.274, 7.804, 0.000
1.177, -4.668, 9.728, -25.472, 6.224, 0.000
9.218, -18.123, 18.946, -40.699, 19.371, 0.000
1.373, -5.217, 6.825, -36.846, 9.080, 0.000
5.178, -6.315, 4.590, -42.388, 33.554, 0.000
-5.060, -12.199, 1.373, -66.743, -22.401, 0.000
-3.609, -8.512, -2.001, -64.138, -157.573, 0.000
-2.471, -10.866, -4.550, -64.520, -168.152, 0.000
2.040, -7.688, -6.825, -47.183, 168.778, 0.000
1.648, -8.591, -8.826, -43.735, 172.381, 0.000
2.981, -8.787, -10.003, -40.092, 167.379, 0.000
0.863, -1.412, -1.255, -42.832, 155.451, 0.000
-0.549, -3.962, -7.139, -28.956, -176.152, 0.000
0.000, -4.080, -7.022, -30.157, 180.000, 0.000
-0.902, -7.453, -7.806, -43.485, -175.222, 0.000
-1.020, -2.942, -4.590, -32.037, -169.403, 0.000
1.687, -0.941, -1.961, -19.998, 142.213, 0.000
-8.630, -4.236, -12.827, -15.325, -147.428, 0.000
-4.668, -4.903, -12.003, -20.843, -160.201, 0.000
2.981, -6.551, -11.101, -29.679, 166.977, 0.000
-2.354, -10.670, -11.572, -42.099, -171.496, 0.000
-0.118, -2.197, -7.492, -16.339, -179.136, 0.000
5.962, -7.492, 0.824, -51.223, 38.346, 0.000
7.963, -3.962, -1.569, -26.019, 118.153, 0.000
6.865, -8.512, 4.354, -46.319, 35.677, 0.000
1.177, -3.962, -0.785, -70.354, 163.755, 0.000
3.177, -8.708, -0.157, -69.932, 159.958, 0.000
3.687, -9.375, 0.314, -68.460, 21.459, 0.000
3.805, -9.179, 0.353, -67.398, 22.500, 0.000
3.766, -9.532, 0.157, -68.426, 21.554, 0.000
3.727, -9.297, 0.706, -67.806, 21.786, 0.000
3.648, -9.297, 0.510, -68.386, 21.396, 0.000
3.727, -9.414, 0.471, -68.249, 21.571, 0.000
3.766, -9.493, 0.510, -68.183, 21.610, 0.000
3.609, -9.611, 0.471, -69.259, 20.559, 0.000
3.413, -9.532, 0.549, -70.068, 19.669, 0.000
3.373, -9.611, 0.510, -70.455, 19.317, 0.000
3.334, -9.571, 0.667, -70.442, 19.163, 0.000
3.295, -9.414, 0.275, -70.648, 19.282, 0.000
3.491, -9.493, 0.588, -69.547, 20.156, 0.000
3.570, -9.689, 0.667, -69.454, 20.181, 0.000
3.491, -9.571, 0.431, -69.820, 20.021, 0.000
3.452, -9.571, 0.549, -69.938, 19.802, 0.000
3.413, -9.454, 0.471, -69.978, 19.827, 0.000
3.452, -9.611, 0.549, -70.014, 19.728, 0.000
3.413, -9.532, 0.510, -70.100, 19.673, 0.000
3.373, -9.454, 0.510, -70.155, 19.612, 0.000
3.491, -9.650, 0.667, -69.780, 19.846, 0.000
3.452, -9.885, 0.510, -70.557, 19.226, 0.000
3.491, -9.532, 0.824, -69.378, 20.047, 0.000
